aay	Ama	Ance	Antp	apt	Blimp-1	bmm	bowl	brk	Btk29A	bun	cad	CenG1A	CG10479	CG11208	CG14427	CG17724	CG17786	CG43394	CG8147	cnc	croc	Cyp310a1	D	dan	danr	Dfd	disco	Doc2	Doc3	dpn	edl	ems	erm	Esp	E(spl)m5-HLH	eve	exex	fj	fkh	ftz	gk	gt	h	hb	hkb	htl	Ilp4	ImpE2	ImpL2	ken	kni	knrl	Kr	lok	Mdr49	Mes2	MESR3	mfas	Nek2	NetA	noc	nub	numb	oc	odd	peb	prd	pxb	rau	rho	run	sna	srp	tkv	tll	toc	Traf4	trn	tsh	twi	zen	zen2	zfh1
0.077115	0.379814	1.051391	0.141061	0.100636	0.628768	0.669778	0.171883	0.270214	0.172608	0.562285	0.461377	0.170808	1.024139	0.481338	0.096162	0.131235	0.081933	0.027919	0.057195	0.226133	0.241871	0.151979	0.077293	0.508758	0.285916	0.3134	0.068478	0.809737	1.025108	0.128238	0.213278	0.354949	0.162221	0.2154	0.685805	0.01552	0.209616	0.152663	0.054721	0.024202	0.410042	0.051678	0.269787	0.05809	0.049593	0.087703	0.029801	0.077383	0.171837	0.082943	0.155258	0.093292	0.00646	0.178198	0.067985	0.136785	0.849095	0.573774	0.306162	0.058324	0.071127	0.109161	0.313214	0.314569	0.014188	0.150659	0.070629	0.281935	0.130692	0.283552	0.173992	0.054305	0.085398	0.80697	0.033659	0.966567	0.170474	0.200478	0.022617	0.053138	0.35328	0.287429	0.432301
0.077638	0.33543	0.763567	0.09948	0.124972	0.652163	0.634883	0.162229	0.266244	0.19688	0.589053	0.378514	0.150254	0.720789	0.766111	0.11135	0.169299	0.158191	0.076735	0.082265	0.218586	0.26553	0.178705	0.029415	0.538528	0.378947	0.217082	0.096655	0.556191	0.739375	0.148119	0.189901	0.570977	0.118926	0.171396	0.328112	0.012284	0.185476	0.124275	0.052228	0.029647	0.401806	0.061888	0.65509	0.102984	0.055785	0.075665	0.029614	0.070551	0.143899	0.0926	0.148675	0.112462	0.007876	0.187974	0.054547	0.085182	0.644033	0.544167	0.309729	0.05536	0.08139	0.133885	0.459179	0.297667	0.031801	0.197982	0.040765	0.293387	0.195311	0.163117	0.188535	0.071624	0.078477	0.631271	0.031029	0.848043	0.161088	0.289628	0.040431	0.053959	0.246833	0.292304	0.324522
0.068496	0.329798	0.44513	0.094945	0.183838	0.652163	0.793151	0.241569	0.323056	0.207024	0.531574	0.473879	0.166982	0.543871	0.64064	0.053216	0.103575	0.116154	0.121747	0.062514	0.243869	0.21281	0.207752	0.044106	0.582048	0.39376	0.27495	0.147337	0.393265	0.703089	0.19377	0.207832	0.416569	0.172272	0.171396	0.299561	0.017014	0.137106	0.113557	0.051402	0.022844	0.410198	0.059669	0.851091	0.094869	0.067628	0.077862	0.029614	0.102873	0.187388	0.117657	0.285365	0.167163	0.004834	0.194527	0.073495	0.103635	0.588372	0.620266	0.545884	0.073819	0.068201	0.109687	0.267493	0.175772	0.01711	0.17575	0.100428	0.567108	0.189974	0.169901	0.262939	0.045003	0.085005	0.60454	0.029494	0.456155	0.12379	0.232987	0.017906	0.029929	0.16211	0.291069	0.319146
0.063958	0.315214	0.46748	0.098114	0.141455	0.637991	0.931524	0.237619	0.285747	0.21267	0.559148	0.492978	0.16558	0.339899	0.582422	0.12725	0.165432	0.194307	0.135461	0.098347	0.19169	0.244037	0.185054	0.022678	0.557627	0.428473	0.267677	0.183672	0.322346	0.526694	0.167817	0.179532	0.572669	0.160873	0.208172	0.321131	0.017415	0.21193	0.113557	0.050864	0.023207	0.353548	0.061982	0.477455	0.112835	0.088353	0.081558	0.037004	0.101053	0.165239	0.13051	0.237064	0.182731	0.004631	0.169976	0.120179	0.100895	0.311363	0.578635	0.439055	0.063078	0.062923	0.122484	0.321707	0.350132	0.010731	0.258694	0.063392	0.225955	0.139255	0.177804	0.248877	0.056731	0.089731	0.630527	0.032337	0.344136	0.184135	0.214438	0.036434	0.048551	0.106184	0.385886	0.360623
0.103262	0.308385	0.199139	0.081885	0.247143	0.772693	0.921611	0.182234	0.380133	0.237136	0.445226	0.316508	0.127326	0.313896	0.626094	0.100409	0.124226	0.251732	0.213516	0.084434	0.301947	0.252089	0.121955	0.045177	0.650902	0.596784	0.257978	0.231276	0.14523	0.334331	0.294579	0.237037	0.554584	0.223858	0.151596	0.281196	0.024842	0.209141	0.123808	0.057207	0.026208	0.353567	0.06427	0.701063	0.100556	0.07009	0.109962	0.032727	0.106659	0.196449	0.108524	0.397031	0.241037	0.003659	0.194056	0.079857	0.117136	0.264455	0.583459	0.547015	0.076365	0.112062	0.141392	0.412042	0.222765	0.019357	0.338032	0.123704	0.255658	0.125704	0.077824	0.226242	0.064716	0.08696	0.678327	0.029179	0.294239	0.144661	0.258372	0.062386	0.023571	0.065889	0.227956	0.648974
0.112508	0.241213	0.15068	0.081428	0.278482	0.789726	0.722557	0.248163	0.387246	0.296333	0.453885	0.397507	0.161403	0.297967	0.743834	0.192209	0.226882	0.249575	0.255148	0.116736	0.271433	0.24142	0.186013	0.044716	0.658241	0.732589	0.306514	0.309987	0.125895	0.330666	0.1966	0.196884	0.937002	0.159674	0.178359	0.308609	0.026437	0.268315	0.161245	0.071687	0.031407	0.401082	0.080621	0.547667	0.145531	0.101513	0.085679	0.034356	0.141639	0.261841	0.114406	0.238748	0.165014	0.012778	0.142596	0.110071	0.134942	0.210841	0.606384	0.587866	0.068732	0.139659	0.147803	0.437222	0.321657	0.042548	0.277205	0.048159	0.296857	0.136094	0.130283	0.277092	0.0546	0.133023	0.596684	0.046223	0.30237	0.159431	0.453479	0.078211	0.035015	0.06163	0.344781	0.457472
0.074911	0.261483	0.082817	0.080626	0.168883	0.731384	1.09392	0.242836	0.304506	0.269755	0.164322	0.385218	0.103539	0.276027	0.611894	0.14227	0.17225	0.198873	0.214477	0.070278	0.314262	0.271825	0.186013	0.058236	0.615829	0.683212	0.331577	0.249599	0.085439	0.21654	0.376748	0.245906	0.621764	0.181635	0.142192	0.299967	0.031793	0.284218	0.125106	0.048062	0.024105	0.326691	0.086404	0.652056	0.101796	0.089331	0.095068	0.03959	0.144693	0.221138	0.137359	0.515569	0.30715	0.009668	0.225411	0.08335	0.109353	0.222939	0.465819	0.517478	0.069239	0.272356	0.110065	0.322467	0.171797	0.01016	0.284616	0.132032	0.823124	0.134446	0.125526	0.217452	0.063677	0.08547	0.588111	0.040261	0.218495	0.118467	0.378112	0.072839	0	0.041675	0.261204	0.486759
0.093376	0.200592	0.082817	0.056281	0.285483	0.904279	0.93483	0.27396	0.3976	0.32842	0.412094	0.411893	0.136631	0.458981	0.713676	0.198838	0.175886	0.228577	0.213478	0.111865	0.334336	0.265156	0.222973	0.038951	0.76701	0.632942	0.367364	0.335807	0.055705	0.370259	0.398139	0.198009	0.628568	0.177427	0.243759	0.302837	0.027191	0.284391	0.125106	0.057854	0.030482	0.313481	0.067975	0.72425	0.112108	0.109003	0.108236	0.0293	0.116063	0.267931	0.155026	0.435479	0.306137	0.005084	0.305383	0.066948	0.116724	0.185532	0.465819	0.925945	0.075283	0.224737	0.118141	0.344385	0.200098	0.032345	0.291968	0.082317	0.433225	0.171608	0.055204	0.222751	0.062229	0.132167	0.609036	0.04364	0.223247	0.118467	0.531405	0.088342	0.018441	0.036436	0.283333	0.394507
0.081658	0.214444	0.065934	0.087952	0.244479	0.76262	0.968024	0.375553	0.287997	0.344106	0.312229	0.339482	0.087053	0.526993	0.587362	0.149267	0.193978	0.138898	0.192371	0.062653	0.323771	0.182134	0.121788	0.059468	0.625251	0.614642	0.438876	0.37949	0.066971	0.251531	0.433938	0.189683	0.477488	0.140224	0.241404	0.288022	0.063724	0.326663	0.079381	0.059022	0.022998	0.318987	0.089493	0.820765	0.09297	0.126761	0.111738	0.038388	0.141019	0.229305	0.15391	0.690526	0.332671	0.006667	0.222752	0.082582	0.160232	0.231189	0.497091	0.739188	0.053856	0.47525	0.09203	0.434611	0.131628	0.029088	0.254615	0.271152	0.493857	0.123046	0.072331	0.246486	0.063871	0.098936	0.607052	0.020883	0.187538	0.265444	0.229202	0.071384	0.028703	0.052636	0.444151	0.310385
0.104864	0.178176	0.053515	0.082557	0.204769	0.851798	1.103767	0.327299	0.287997	0.235969	0.323384	0.370024	0.068303	0.409487	0.51205	0.126633	0.202093	0.135667	0.192371	0.059194	0.348342	0.216517	0.14923	0.105426	0.7535	0.612566	0.443813	0.293997	0.063923	0.166144	0.433164	0.171313	0.579727	0.182282	0.198173	0.299228	0.058902	0.326663	0.150522	0.055223	0.024958	0.282742	0.082199	0.601371	0.105373	0.118445	0.139878	0.038388	0.128692	0.315224	0.115879	0.690515	0.379803	0.005934	0.240163	0.055774	0.198485	0.293869	0.468504	0.759285	0.053917	0.398007	0.120337	0.478484	0.125911	0.030961	0.216444	0.169412	0.493857	0.155499	0.091451	0.207358	0.06695	0.122946	0.416442	0.038667	0.155489	0.244437	0.51106	0.093373	0.020976	0.052556	0.429137	0.549935
0.107976	0.228222	0.071773	0.133265	0.241643	0.702823	1.389806	0.222985	0.270948	0.340298	0.319533	0.319214	0.064377	0.513073	0.508505	0.194962	0.195521	0.182089	0.133344	0.039332	0.407988	0.230172	0.325834	0.059131	0.478584	0.605653	0.584491	0.286685	0.066156	0.18901	0.553908	0.150361	0.325916	0.157103	0.182806	0.28516	0.147244	0.261702	0.171412	0.04814	0.027477	0.330058	0.119505	0.437239	0.108896	0.141886	0.125671	0.043958	0.112024	0.183306	0.125989	0.763601	0.360313	0.008778	0.296166	0.074958	0.164256	0.399815	0.588824	0.805026	0.0527	0.600392	0.119598	0.257292	0.129124	0.019228	0.337051	0.669911	0.774025	0.167921	0.135246	0.277425	0.061337	0.139007	0.465554	0.051183	0.151207	0.319468	0.408443	0.084997	0.04408	0.060952	0.34833	0.36245
0.094027	0.165297	0.063912	0.144664	0.274596	0.846431	1.022608	0.25382	0.359082	0.329983	0.260315	0.396376	0.093525	0.411382	0.527612	0.220288	0.228606	0.180599	0.142275	0.063695	0.480119	0.186311	0.172752	0.07556	0.580877	0.756082	0.648283	0.309554	0.077635	0.203856	0.50443	0.130316	0.515063	0.179251	0.153448	0.276113	0.118937	0.388772	0.246553	0.058132	0.034484	0.304588	0.117472	1.24507	0.103909	0.158716	0.154703	0.036477	0.134653	0.176168	0.10605	0.81675	0.375363	0.007189	0.311627	0.090679	0.13306	0.490403	0.653182	0.715122	0.04006	0.481244	0.091978	0.29479	0.116395	0.037774	0.324352	0.40229	0.707236	0.16296	0.092673	0.271134	0.061256	0.137022	0.318842	0.038919	0.111612	0.53729	0.584808	0.09543	0.03687	0.042919	0.500076	0.382377
0.128261	0.165297	0.059093	0.152196	0.211212	0.733493	0.790977	0.239691	0.221867	0.273274	0.184232	0.407378	0.111345	0.432253	0.520052	0.197818	0.228606	0.189822	0.142275	0.041216	0.515239	0.228771	0.363267	0.092341	0.659451	0.657907	0.702617	0.289828	0.049821	0.154606	0.50443	0.193339	0.251509	0.175165	0.161698	0.250153	0.335847	0.264858	0.246553	0.044324	0.032659	0.298464	0.146814	1.000122	0.099577	0.136799	0.148036	0.045637	0.123315	0.245358	0.113217	0.633649	0.331315	0.009208	0.229164	0.088509	0.13434	0.414512	0.606523	0.801918	0.04864	0.539659	0.090965	0.29479	0.095186	0.036105	0.337512	0.688274	0.72524	0.121475	0.056999	0.314711	0.059453	0.139387	0.391045	0.037082	0.19477	0.53729	0.221406	0.070786	0.052754	0.0623	0.375505	0.374
0.133816	0.224975	0.053516	0.167754	0.369784	0.891614	0.602398	0.23564	0.369392	0.144202	0.271941	0.359963	0.101476	0.451311	0.399328	0.196452	0.232521	0.163437	0.094933	0.034442	0.500421	0.147927	0.171026	0.116764	0.608858	0.667291	0.706486	0.339462	0.065255	0.16598	0.403585	0.162697	0.308331	0.178989	0.225822	0.310106	0.149358	0.309001	0.187023	0.054494	0.027285	0.308793	0.117619	0.945168	0.092386	0.167356	0.130036	0.041988	0.129447	0.208866	0.110074	0.822857	0.371364	0.025021	0.320787	0.076547	0.1593	0.462794	0.681953	0.461782	0.066142	0.533578	0.064589	0.258762	0.083914	0.020199	0.394048	0.643077	0.534667	0.129726	0.082024	0.303875	0.060232	0.179739	0.404102	0.045683	0.127743	0.506769	0.433675	0.091066	0.04686	0.050638	0.620144	0.22218
0.12682	0.117481	0.047912	0.173298	0.166276	0.755709	0.842105	0.277642	0.401752	0.192445	0.301134	0.46501	0.130538	0.455454	0.475013	0.21166	0.24718	0.135415	0.056852	0.092722	0.473567	0.17318	0.144115	0.112746	0.652707	0.607882	0.626143	0.28746	0.077838	0.211689	0.525512	0.119826	0.266482	0.203181	0.148209	0.384356	0.236012	0.34876	0.144616	0.062677	0.029113	0.25823	0.147932	0.799495	0.07128	0.121659	0.134038	0.039683	0.131075	0.207091	0.089897	0.791731	0.315591	0.015188	0.217489	0.080954	0.09607	0.446155	0.505837	0.716679	0.072708	0.569827	0.080241	0.230427	0.097002	0.03378	0.37966	0.812321	0.681947	0.1264	0.102078	0.290616	0.066442	0.16202	0.351934	0.060392	0.109287	0.428495	0.397866	0.086065	0.054322	0.055138	0.522512	0.258167
0.118073	0.14523	0.030905	0.169037	0.210791	0.766115	1.015185	0.249599	0.478936	0.159201	0.322443	0.5834	0.080796	0.410625	0.466834	0.19035	0.254267	0.181045	0.056852	0.092722	0.562129	0.124796	0.349426	0.105234	0.635344	0.646062	0.726465	0.284226	0.073121	0.233549	0.548127	0.107979	0.245623	0.244633	0.158763	0.364563	0.207384	0.299288	0.158547	0.057267	0.031423	0.239634	0.135664	0.872123	0.083745	0.118825	0.118898	0.05821	0.130043	0.155733	0.09501	0.788883	0.376456	0.010629	0.219704	0.083051	0.121006	0.656358	0.610604	0.716679	0.066466	0.590257	0.098498	0.234115	0.114111	0.037462	0.308418	0.703747	0.809235	0.077799	0.073972	0.250049	0.063834	0.167998	0.239042	0.064377	0.136108	0.302315	0.242245	0.096494	0.046361	0.06797	0.495354	0.404354
0.133696	0.113631	0.030905	0.186328	0.17555	0.621882	1.015185	0.249599	0.594044	0.156514	0.202068	0.39569	0.110825	0.59811	0.469591	0.15255	0.254267	0.163418	0.074749	0.054716	0.587624	0.188941	0.089222	0.139327	0.635344	0.603747	0.76763	0.261159	0.075716	0.270898	0.444688	0.107979	0.168094	0.269112	0.16569	0.314227	0.464386	0.34094	0.175114	0.056411	0.036422	0.268668	0.142911	0.843441	0.101613	0.129318	0.13481	0.040481	0.106192	0.207546	0.118859	0.628385	0.280532	0.008182	0.197129	0.083051	0.097405	0.67255	0.610604	0.800076	0.059973	0.739995	0.082721	0.211982	0.112687	0.040314	0.331374	0.725573	0.628122	0.126078	0.089724	0.330966	0.079372	0.124126	0.39746	0.071211	0.197059	0.66834	0.242245	0.093333	0.052997	0.106014	0.497594	0.23494
0.130138	0.101817	0.010588	0.171253	0.180364	0.621882	1.006338	0.240717	0.594044	0.160782	0.234433	0.391751	0.155544	0.59811	0.433259	0.216152	0.199526	0.116045	0.053413	0.041651	0.662374	0.134917	0.117493	0.156772	0.52452	0.642206	0.735827	0.269653	0.104507	0.25086	0.508762	0.137891	0.15109	0.197014	0.201278	0.265405	0.572582	0.358454	0.234923	0.062122	0.040133	0.267217	0.171398	0.682103	0.066027	0.190549	0.148353	0.044685	0.140927	0.339708	0.1254	0.553605	0.1909	0.008369	0.248378	0.080431	0.125159	0.666802	0.588784	0.800076	0.048838	0.593683	0.042592	0.215845	0.116346	0.050002	0.328217	0.857554	0.644908	0.122354	0.106911	0.339059	0.093107	0.093815	0.368211	0.051827	0.199498	0.425736	0.127704	0.098596	0.049235	0.089526	0.386158	0.204991
0.09726	0.069478	0.022317	0.221519	0.201865	0.491962	0.863477	0.189785	0.52277	0.062559	0.273711	0.502866	0.125428	0.473567	0.468582	0.197826	0.260285	0.131344	0.071828	0.078587	0.535633	0.163535	0.096312	0.137565	0.629599	0.620355	0.836388	0.302804	0.064008	0.205124	0.438007	0.123943	0.185053	0.190651	0.124772	0.250718	0.825867	0.320874	0.246143	0.061525	0.040571	0.272866	0.246382	0.513221	0.097558	0.144654	0.116972	0.041444	0.11536	0.489547	0.114933	0.430694	0.150867	0.009396	0.176815	0.075781	0.23795	0.686145	0.616259	0.580358	0.055684	0.627529	0.088211	0.117587	0.090527	0.057017	0.282749	0.756179	0.671207	0.121306	0.121189	0.609951	0.096192	0.048886	0.37033	0.06443	0.289335	0.972004	0.185307	0.095793	0.071447	0.117631	0.259721	0.202333
0.101458	0.038353	0.018238	0.387528	0.156424	0.596621	0.921222	0.192974	0.498665	0.093974	0.249715	0.467308	0.142325	0.357631	0.538524	0.140736	0.247944	0.206109	0.133363	0.09979	0.603366	0.178795	0.090839	0.147562	0.594865	0.651915	0.818163	0.275208	0.047773	0.216609	0.391596	0.078126	0.131269	0.147389	0.165724	0.247146	0.913316	0.282094	0.298632	0.060114	0.045408	0.306014	0.256128	0.542569	0.101711	0.149111	0.098869	0.047281	0.11939	0.724945	0.098414	0.330429	0.128253	0.017371	0.178188	0.050705	0.139445	0.819167	0.505821	0.753247	0.062775	0.512243	0.05161	0.101766	0.089131	0.064587	0.238189	0.677245	0.509235	0.158737	0.091481	0.42014	0.099489	0.08458	0.379505	0.056696	0.229117	0.94289	0.149942	0.076175	0.084138	0.110129	0.287592	0.239993
0.150362	0.03816	0.022799	0.20829	0.193253	0.556085	0.75544	0.221284	0.451389	0.097138	0.176684	0.571233	0.201683	0.461609	0.543326	0.230202	0.238734	0.281464	0.202886	0.132691	0.45444	0.144937	0.073784	0.154724	0.715752	0.538769	0.787923	0.276017	0.048674	0.386405	0.135234	0.148156	0.14501	0.237142	0.125334	0.252489	0.801743	0.277563	0.326441	0.062829	0.042809	0.303953	0.34284	0.3549	0.107822	0.123304	0.102061	0.057772	0.139683	0.791886	0.108319	0.125595	0.098235	0.018686	0.211222	0.095223	0.117436	1.000239	0.580291	0.5531	0.062768	0.266178	0.082126	0.071781	0.107854	0.127489	0.203522	0.288729	0.301301	0.111103	0.14837	0.605723	0.08526	0.127381	0.413828	0.05912	0.194719	0.530944	0.080258	0.090564	0.059093	0.110702	0.283173	0.299218
0.111373	0.048223	0.022799	0.213647	0.206491	0.431047	0.967582	0.181481	0.417703	0.103681	0.22595	0.466479	0.24227	0.306657	0.45149	0.203772	0.203325	0.257378	0.227426	0.130437	0.685519	0.122603	0.08981	0.143939	0.658857	0.802614	0.786103	0.311606	0.047505	0.312463	0.364335	0.101901	0.155961	0.163073	0.116725	0.273932	0.927569	0.25657	0.309029	0.063684	0.04069	0.299434	0.246901	0.669855	0.09357	0.162294	0.141464	0.055648	0.078289	0.59744	0.099827	0.240483	0.142724	0.009398	0.254313	0.081037	0.096991	0.830402	0.664912	0.576025	0.044473	0.389889	0.056561	0.12039	0.120888	0.090856	0.307527	0.609889	0.309202	0.113885	0.210458	0.582687	0.087389	0.053569	0.335946	0.043032	0.160563	0.500736	0.191561	0.103053	0.05743	0.1159	0.29926	0.216085
0.148756	0.048599	0.02133	0.199745	0.21016	0.53455	0.88924	0.227687	0.559214	0.142605	0.280229	0.535724	0.277075	0.430064	0.552239	0.187828	0.2	0.262178	0.196027	0.104341	0.335296	0.148872	0.072196	0.152642	0.736074	0.716119	0.773925	0.293238	0.084081	0.385843	0.094897	0.056239	0.150263	0.192418	0.073305	0.254093	0.622081	0.20639	0.167107	0.068144	0.054993	0.274978	0.42713	0.28645	0.115441	0.154532	0.102717	0.080881	0.123289	0.711554	0.109707	0.111478	0.111596	0.013523	0.250219	0.076935	0.193778	0.805632	0.547384	0.545512	0.066934	0.269445	0.072567	0.079742	0.093435	0.107668	0.242626	0.234405	0.165531	0.156253	0.319914	1.002511	0.099516	0.052334	0.268369	0.063331	0.159372	0.288447	0.06041	0.102388	0.052325	0.101912	0.237525	0.234022
0.157771	0.049454	0.015694	0.199585	0.20972	0.556735	0.883146	0.198779	0.590068	0.150705	0.228909	0.447043	0.319798	0.338686	0.551525	0.225737	0.220755	0.277574	0.304457	0.160492	0.342766	0.129668	0.095166	0.13108	0.64447	0.720037	0.727033	0.244092	0.083916	0.251917	0.238508	0.111661	0.155576	0.052914	0.138969	0.268526	0.601523	0.219271	0.198428	0.066717	0.056999	0.266594	0.356253	0.362099	0.108457	0.141641	0.140849	0.100471	0.167022	0.57958	0.134897	0.102237	0.102108	0.019922	0.361549	0.105222	0.156129	0.684633	0.511767	0.518528	0.089699	0.243609	0.061689	0.137861	0.112178	0.094232	0.289798	0.170939	0.125529	0.074281	0.47303	0.800707	0.098634	0.088588	0.264275	0.056912	0.210501	0.280761	0.085757	0.120192	0.056421	0.100639	0.202273	0.134935
0.250935	0.075678	0.012323	0.19409	0.250876	0.658711	0.987419	0.254073	0.665542	0.222356	0.2783	0.384751	0.338568	0.296898	0.396652	0.312286	0.209287	0.315271	0.255936	0.154577	0.311982	0.150021	0.091326	0.272097	0.780345	0.825223	0.700297	0.38961	0.101321	0.265728	0.06148	0.101852	0.167388	0.152679	0.18693	0.327978	0.139556	0.293568	0.282284	0.082448	0.26017	0.322313	0.418556	0.299661	0.163863	0.082718	0.121515	0.1006	0.200609	0.539028	0.201011	0.081349	0.108566	0.029286	0.515169	0.09103	0.173662	0.57162	0.502578	0.631419	0.112832	0.359645	0.085722	0.146557	0.112839	0.07862	0.207711	0.302429	0.120005	0.158952	0.487704	0.916215	0.082458	0.099121	0.188449	0.057799	0.120612	0.337218	0.090319	0.130901	0.047593	0.051338	0.299216	0.193438
0.174895	0.095207	0.028687	0.193491	0.254201	0.568489	0.95864	0.262161	0.653968	0.223976	0.425915	0.327523	0.284669	0.387193	0.56869	0.343048	0.224696	0.280794	0.789005	0.095469	0.310533	0.155255	0.168153	0.189427	0.611981	0.875681	0.812547	0.3863	0.091281	0.235944	0.087907	0.128112	0.186186	0.155889	0.177372	0.324332	0.514357	0.252232	0.359547	0.064851	0.062284	0.271196	0.334457	0.282097	0.141138	0.141937	0.100852	0.123856	0.17548	0.585309	0.127436	0.073542	0.14026	0.019247	0.333252	0.147108	0.13732	0.502208	0.544616	0.589446	0.16003	0.218736	0.070878	0.138163	0.117396	0.091949	0.275735	0.167613	0.13072	0.169806	0.653982	1.042958	0.100016	0.112966	0.274648	0.068332	0.242486	0.393914	0.065369	0.121107	0.087908	0.092796	0.25366	0.194097
0.214533	0.117632	0.042339	0.22221	0.210112	0.571296	1.001825	0.182403	0.634632	0.187319	0.334475	0.504788	0.342693	0.353704	0.308464	0.497629	0.241444	0.272416	0.402508	0.133209	0.305704	0.153	0.221045	0.373117	0.773093	0.684712	0.641019	0.375963	0.094341	0.284891	0.077776	0.138823	0.171924	0.155385	0.230505	0.528497	0.12783	0.275242	0.479612	0.077074	0.382542	0.333591	0.377335	0.199177	0.136525	0.168609	0.133957	0.139226	0.174486	0.38311	0.147011	0.08383	0.131526	0.03379	0.433478	0.119983	0.197671	0.437226	0.390394	0.527303	0.214492	0.401245	0.064348	0.169533	0.113042	0.09538	0.322264	0.333987	0.137304	0.170818	0.715464	0.742142	0.168654	0.10059	0.200274	0.088043	0.200562	0.518867	0.088104	0.140742	0.092516	0.030322	0.305061	0.188573
0.174223	0.209153	0.034512	0.247579	0.147409	0.652727	0.808271	0.229875	0.648061	0.216345	0.32836	0.450433	0.303178	0.250548	0.43228	0.455112	0.225525	0.329182	0.747663	0.107722	0.267521	0.11693	0.25208	0.282309	0.698653	0.726907	0.726289	0.354914	0.133322	0.29725	0.083802	0.088883	0.159649	0.176292	0.139671	0.608757	0.205431	0.291615	0.576958	0.073508	0.164029	0.269675	0.403646	0.22887	0.11004	0.135598	0.152879	0.139226	0.174647	0.439053	0.116381	0.10169	0.124569	0.025325	0.340058	0.167539	0.247822	0.366641	0.448992	0.503215	0.249459	0.31672	0.084799	0.136897	0.138489	0.072042	0.283387	0.168883	0.110496	0.186187	0.779715	0.837883	0.217592	0.098388	0.192389	0.076475	0.166348	0.387454	0.088104	0.140549	0.133779	0.03354	0.341226	0.260145
0.187709	0.365235	0.047624	0.218735	0.172435	0.336502	0.857289	0.271039	0.517014	0.199206	0.291331	0.443488	0.343109	0.265697	0.361717	0.381395	0.21027	0.243993	0.778318	0.176855	0.273178	0.197647	0.357648	0.376165	0.67334	0.770133	0.666789	0.347783	0.110103	0.226925	0.076198	0.157368	0.156571	0.20572	0.126841	0.93174	0.113515	0.235163	0.422332	0.08624	0.438747	0.195028	0.382733	0.275369	0.128224	0.173582	0.160195	0.188943	0.191239	0.357347	0.189504	0.101932	0.118126	0.02378	0.323556	0.178056	0.229894	0.317055	0.36333	0.371244	0.327211	0.444057	0.098413	0.127521	0.136046	0.113547	0.267925	0.339856	0.125069	0.218072	0.678279	0.801393	0.432961	0.078084	0.11847	0.073253	0.259207	0.533417	0.090767	0.137753	0.265508	0.043854	0.206686	0.285278
